y_tot,edad,grado_esc,hora_delito_12_6,hora_delito_12_18,hora_delito_18_24,lugar_delito_otro,lugar_delito_calle,lugar_delito_negocio_est,lugar_delito_carretera,lugar_delito_transporte_pub,lugar_delito_trabajo,lugar_delito_lug_publico,si_vic_acompanada,si_delinc_desconocidos,no_delinc_desconocidos,si_delinc_con_vista,si_delinc_con_pocotrat,si_delinc_con_cercano,si_delinc_familiares,si_no_sabe,si_arma,si_violencia_fisica,si_acudio_mp,tiempo_viv_6_12,tiempo_viv_mas_12,seguro_en_casa_seguro,seguro_en_trabajo,seguro_en_calle,seguro_transp_pub,na_seguro_transp_pub,conf_vecinos_mucha,conf_vecinos_nada,conf_vecinos_alguna,conf_companeros_mucho,conf_companeros_nada,conf_companeros_alguna,conf_familiares_mucha,conf_familiares_nada,conf_familiares_alguna,conf_amigos_mucha,conf_amigos_nada,conf_amigos_alguna,TDPAREN_1_jefe, TDPAREN_4_padre,TDPAREN_6_sin_parentesco,TDPAREN_2_esposo,TDPAREN_5_otro
1,0.003114514,0.002647337,0,0.000155726,0,0,0,0,0,0.000155726,0,0,0,0.000155726,0,0,0,0,0,0,0,0,0,0,0.000155726,0,0,0,0,0,0,0,0,0,0,0,0.000155726,0,0,0.000155726,0,0,0,0,0,0,0.000155726
1,0.003114514,0.002647337,0,0.000155726,0,0,0,0,0,0.000155726,0,0,0,0.000155726,0,0,0,0,0,0,0,0,0,0,0.000155726,0,0,0,0,0,0,0,0,0,0,0,0.000155726,0,0,0.000155726,0,0,0,0,0,0,0.000155726
1,0.003114514,0.002647337,0,0.000155726,0,0,0,0,0,0,0,0.000155726,0,0,0.000155726,0,0.000155726,0,0,0,0,0.000155726,0,0,0.000155726,0,0,0,0,0,0,0,0,0,0,0,0.000155726,0,0,0.000155726,0,0,0,0,0,0,0.000155726
1,0.003648431,0.001368162,0,0,0,0,0.000152018,0,0,0,0,0,0.000152018,0,0.000152018,0,0.000152018,0,0,0,0,0.000152018,0,0,0.000152018,0,0.000152018,0,0,0,0,0,0,0.000152018,0,0,0.000152018,0,0,0.000152018,0,0,0,0,0,0,0.000152018
1,0.002733851,0.000878738,0,0,0,0,0,0,0,0,0,9.76E-05,0,0,9.76E-05,9.76E-05,0,0,0,0,0,0,0,0,9.76E-05,0,0,0,9.76E-05,0,0,0,9.76E-05,0,0,0,0,0,9.76E-05,0,0,0,0,0,0,9.76E-05,0
1,0.002733851,0.000878738,0,0,0,0,0,9.76E-05,0,0,0,0,0,0,9.76E-05,9.76E-05,0,0,0,0,0,0,0,0,9.76E-05,0,0,0,9.76E-05,0,0,0,9.76E-05,0,0,0,0,0,9.76E-05,0,0,0,0,0,0,9.76E-05,0
1,0.002733851,0.000878738,0,0,0,0,0,0,0,0,0,9.76E-05,9.76E-05,0,9.76E-05,9.76E-05,0,0,0,0,0,0,0,0,9.76E-05,0,0,0,9.76E-05,0,0,0,9.76E-05,0,0,0,0,0,9.76E-05,0,0,0,0,0,0,9.76E-05,0
1,0.011361797,0.006660363,0,0.000391786,0,0,0,0,0,0,0.000391786,0,0,0,0.000391786,0,0.000391786,0,0,0,0,0.000391786,0,0,0.000391786,0.000391786,0.000391786,0,0,0,0,0,0.000391786,0,0,0.000391786,0,0,0.000391786,0,0,0.000391786,0,0,0,0.000391786,0
1,0.011256743,0.005628372,0,0,0,0,0.000625375,0,0,0,0,0,0,0.000625375,0,0,0,0,0,0,0,0,0,0,0.000625375,0.000625375,0,0,0,0,0,0,0.000625375,0,0,0.000625375,0.000625375,0,0,0,0,0.000625375,0,0,0,0,0.000625375
1,0.025192958,0.008740414,0,0,0.000514142,0,0.000514142,0,0,0,0,0,0.000514142,0.000514142,0,0,0,0,0,0,0,0.000514142,0,0,0.000514142,0,0.000514142,0,0,0.000514142,0,0,0.000514142,0,0,0.000514142,0.000514142,0,0,0.000514142,0,0,0,0,0,0.000514142,0
0,0.014492377,0.007904933,0,0,0,0,0,0,0,0,0,0,0,0,0.000658744,0,0,0.000658744,0,0,0,0,0,0,0.000658744,0.000658744,0.000658744,0.000658744,0,0.000658744,0,0,0.000658744,0,0,0.000658744,0.000658744,0,0,0,0,0.000658744,0.000658744,0,0,0,0
0,0.014492377,0.007904933,0,0,0,0,0,0,0,0,0,0,0,0,0.000658744,0,0,0.000658744,0,0,0,0.000658744,0,0,0.000658744,0.000658744,0.000658744,0.000658744,0,0.000658744,0,0,0.000658744,0,0,0.000658744,0.000658744,0,0,0,0,0.000658744,0.000658744,0,0,0,0
1,0.01127899,0.007374724,0,0.000433807,0,0,0.000433807,0,0,0,0,0,0,0.000433807,0,0,0,0,0,0,0,0,0,0,0.000433807,0.000433807,0,0,0.000433807,0,0.000433807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000433807,0
1,0.017218813,0.006807438,0,0,0,0,0,0,0,0,0,0,0.000400438,0,0.000400438,0.000400438,0,0,0,0,0,0,0.000400438,0,0.000400438,0,0,0,0,0.000400438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000400438,0
1,0.01290793,0.00553197,0,0,0.000460998,0,0,0,0,0,0,0,0.000460998,0,0.000460998,0,0,0,0.000460998,0,0,0.000460998,0,0,0.000460998,0,0,0,0,0,0,0,0.000460998,0,0,0.000460998,0.000460998,0,0,0.000460998,0,0,0.000460998,0,0,0,0
1,0.01290793,0.00553197,0,0,0.000460998,0,0,0,0,0,0,0,0.000460998,0,0.000460998,0,0,0,0.000460998,0,0,0.000460998,0,0,0.000460998,0,0,0,0,0,0,0,0.000460998,0,0,0.000460998,0.000460998,0,0,0.000460998,0,0,0.000460998,0,0,0,0
1,0.01290793,0.00553197,0,0,0.000460998,0,0,0,0,0,0,0,0.000460998,0,0.000460998,0,0,0,0.000460998,0,0,0.000460998,0,0,0.000460998,0,0,0,0,0,0,0,0.000460998,0,0,0.000460998,0.000460998,0,0,0.000460998,0,0,0.000460998,0,0,0,0
1,0.01290793,0.00553197,0,0,0.000460998,0,0.000460998,0,0,0,0,0,0.000460998,0,0.000460998,0,0,0,0.000460998,0,0,0.000460998,0,0,0.000460998,0,0,0,0,0,0,0,0.000460998,0,0,0.000460998,0.000460998,0,0,0.000460998,0,0,0.000460998,0,0,0,0
1,0.01290793,0.00553197,0,0,0.000460998,0,0,0,0,0,0,0,0.000460998,0,0.000460998,0,0,0,0.000460998,0,0,0.000460998,0,0,0.000460998,0,0,0,0,0,0,0,0.000460998,0,0,0.000460998,0.000460998,0,0,0.000460998,0,0,0.000460998,0,0,0,0
1,0.01290793,0.00553197,0,0,0.000460998,0,0,0,0,0,0,0,0.000460998,0,0.000460998,0,0,0,0.000460998,0,0,0.000460998,0,0,0.000460998,0,0,0,0,0,0,0,0.000460998,0,0,0.000460998,0.000460998,0,0,0.000460998,0,0,0.000460998,0,0,0,0
1,0.01290793,0.00553197,0,0,0.000460998,0,0,0,0,0,0,0,0.000460998,0,0.000460998,0,0,0,0.000460998,0,0,0.000460998,0,0,0.000460998,0,0,0,0,0,0,0,0.000460998,0,0,0.000460998,0.000460998,0,0,0.000460998,0,0,0.000460998,0,0,0,0
1,0.005717358,0.003811572,0,0,0.000317631,0,0.000317631,0,0,0,0,0,0,0.000317631,0,0,0,0,0,0,0,0,0.000317631,0.000317631,0,0.000317631,0,0,0,0,0,0,0.000317631,0,0,0.000317631,0.000317631,0,0,0,0,0.000317631,0,0,0.000317631,0,0
1,0.012905458,0.001683321,0,0.000280553,0,0,0.000280553,0,0,0,0,0,0.000280553,0.000280553,0,0,0,0,0,0,0,0,0.000280553,0,0.000280553,0.000280553,0.000280553,0,0,0.000280553,0,0,0,0.000280553,0,0,0.000280553,0,0,0,0,0,0,0,0,0.000280553,0
1,0.012905458,0.001683321,0,0,0.000280553,0,0.000280553,0,0,0,0,0,0.000280553,0,0.000280553,0,0,0,0.000280553,0,0,0.000280553,0.000280553,0,0.000280553,0.000280553,0.000280553,0,0,0.000280553,0,0,0,0.000280553,0,0,0.000280553,0,0,0,0,0,0,0,0,0.000280553,0
1,0.015991546,0.001683321,0,0.000280553,0,0,0,0,0,0,0,0,0,0,0.000280553,0,0,0.000280553,0,0,0,0,0,0,0.000280553,0,0,0,0.000280553,0,0,0,0.000280553,0,0,0,0.000280553,0,0,0,0,0,0.000280553,0,0,0,0
1,0.020035471,0.006057235,0,0,0,0,0,0,0,0,0,0,0.000465941,0,0.000465941,0,0.000465941,0,0,0,0,0,0,0,0.000465941,0.000465941,0,0.000465941,0,0,0,0,0.000465941,0,0,0,0.000465941,0,0,0.000465941,0,0,0.000465941,0,0,0,0
1,0.020035471,0.006057235,0,0.000465941,0,0,0,0,0,0,0,0,0.000465941,0,0.000465941,0,0,0.000465941,0,0,0,0.000465941,0,0,0.000465941,0.000465941,0,0.000465941,0,0,0,0,0.000465941,0,0,0,0.000465941,0,0,0.000465941,0,0,0.000465941,0,0,0,0
0,0.019855027,0.005672865,0,0.000567286,0,0,0,0,0,0,0,0,0.000567286,0,0.000567286,0,0,0,0.000567286,0,0,0.000567286,0.000567286,0,0.000567286,0.000567286,0,0.000567286,0.000567286,0,0.000567286,0,0,0,0,0,0.000567286,0,0,0.000567286,0,0,0.000567286,0,0,0,0
0,0.019855027,0.005672865,0,0.000567286,0,0,0,0,0,0,0,0,0.000567286,0,0.000567286,0.000567286,0,0,0.000567286,0,0,0.000567286,0.000567286,0,0.000567286,0.000567286,0,0.000567286,0.000567286,0,0.000567286,0,0,0,0,0,0.000567286,0,0,0.000567286,0,0,0.000567286,0,0,0,0
1,0.00762438,0.001475686,0,0,0.000245948,0,0,0,0,0,0,0,0.000245948,0,0.000245948,0,0,0,0.000245948,0,0,0.000245948,0.000245948,0,0.000245948,0.000245948,0,0,0.000245948,0,0,0.000245948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000245948,0
1,0.008566149,0.003544614,0,0.000295384,0,0,0,0,0,0,0,0,0.000295384,0.000295384,0,0,0,0,0,0,0.000295384,0,0,0,0,0.000295384,0,0.000295384,0,0.000295384,0,0,0,0,0,0,0.000295384,0,0,0,0.000295384,0,0,0,0,0.000295384,0
1,0.008566149,0.003544614,0,0.000295384,0,0,0.000295384,0,0,0,0,0,0.000295384,0.000295384,0,0,0,0,0,0,0.000295384,0,0,0,0,0.000295384,0,0.000295384,0,0.000295384,0,0,0,0,0,0,0.000295384,0,0,0,0.000295384,0,0,0,0,0.000295384,0
1,0.002317347,0.001575796,0,0,0,0,0,0,0,0,9.27E-05,0,0,9.27E-05,0,0,0,0,0,0,0,0,0,0,9.27E-05,9.27E-05,9.27E-05,9.27E-05,0,9.27E-05,0,0,9.27E-05,0,0,9.27E-05,0,0,9.27E-05,0,0,9.27E-05,0,0,0,0,9.27E-05
1,0.024968021,0.010883496,0,0,0,0,0.000640206,0,0,0,0,0,0,0.000640206,0,0,0,0,0,0,0,0,0,0,0.000640206,0.000640206,0.000640206,0.000640206,0,0.000640206,0.000640206,0,0,0.000640206,0,0,0.000640206,0,0,0.000640206,0,0,0,0,0,0.000640206,0
1,0.024968021,0.010883496,0,0,0,0,0,0,0,0,0,0,0.000640206,0.000640206,0,0,0,0,0,0,0,0,0,0,0.000640206,0.000640206,0.000640206,0.000640206,0,0.000640206,0.000640206,0,0,0.000640206,0,0,0.000640206,0,0,0.000640206,0,0,0,0,0,0.000640206,0
1,0.01799497,0.008740414,0,0.000514142,0,0,0.000514142,0,0,0,0,0,0,0.000514142,0,0,0,0,0,0,0,0,0,0,0.000514142,0,0,0,0,0,0.000514142,0,0,0.000514142,0,0,0.000514142,0,0,0.000514142,0,0,0,0,0,0.000514142,0
1,0.01799497,0.008740414,0,0,0,0,0.000514142,0,0,0,0,0,0,0.000514142,0,0,0,0,0,0,0,0,0,0,0.000514142,0,0,0,0,0,0.000514142,0,0,0.000514142,0,0,0.000514142,0,0,0.000514142,0,0,0,0,0,0.000514142,0
1,0.028767233,0.001876124,0,0,0.000312687,0,0,0,0,0,0,0,0.000312687,0,0.000312687,0,0,0.000312687,0,0,0,0.000312687,0,0,0.000312687,0,0,0,0,0.000312687,0.000312687,0,0,0,0,0,0.000312687,0,0,0,0,0.000312687,0.000312687,0,0,0,0
1,0.005536914,0.002249371,0,0.000173029,0,0,0,0,0,0,0.000173029,0,0,0,0.000173029,0,0.000173029,0,0,0,0,0,0,0,0.000173029,0.000173029,0.000173029,0.000173029,0,0,0.000173029,0,0,0.000173029,0,0,0.000173029,0,0,0.000173029,0,0,0,0,0,0,0.000173029
1,0.007534158,0.005336695,0,0.000313923,0,0,0,0,0,0,0,0,0,0,0.000313923,0,0.000313923,0,0,0,0.000313923,0,0,0,0.000313923,0.000313923,0,0,0.000313923,0,0.000313923,0,0,0.000313923,0,0,0.000313923,0,0,0.000313923,0,0,0.000313923,0,0,0,0
1,0.007207875,0.003603938,0,0,0,0,0,0,0,0,0,0,0,0.000300328,0,0,0,0,0,0,0,0,0,0,0.000300328,0.000300328,0.000300328,0,0,0,0,0,0.000300328,0,0,0,0,0,0.000300328,0,0,0,0,0,0,0,0.000300328
1,0.024042318,0.008341212,0,0,0,0,0,0,0,0,0,0,0.00049066,0,0.00049066,0,0,0.00049066,0,0,0,0.00049066,0.00049066,0,0.00049066,0.00049066,0,0,0,0.00049066,0,0.00049066,0,0.00049066,0,0,0.00049066,0,0,0,0,0,0,0,0,0.00049066,0
1,0.014653047,0.002254315,0,0,0.000375719,0,0,0,0,0,0,0,0,0,0.000375719,0,0,0,0.000375719,0,0,0.000375719,0,0,0.000375719,0.000375719,0,0,0.000375719,0,0,0.000375719,0,0,0,0,0,0,0,0,0.000375719,0,0.000375719,0,0,0,0
1,0.015049777,0.007246189,0,0.000557399,0,0,0.000557399,0,0,0,0,0,0.000557399,0.000557399,0,0,0,0,0,0,0,0.000557399,0,0,0.000557399,0.000557399,0.000557399,0,0,0,0,0,0.000557399,0.000557399,0,0,0.000557399,0,0,0.000557399,0,0,0,0,0,0,0.000557399
1,0.01421306,0.001705567,0,0.000284261,0,0,0,0,0,0,0,0,0.000284261,0,0.000284261,0.000284261,0,0,0,0,0.000284261,0,0.000284261,0,0.000284261,0.000284261,0,0,0,0,0.000284261,0,0,0,0,0,0.000284261,0,0,0,0,0,0,0,0,0.000284261,0
1,0.012313454,0.002702953,0,0.000300328,0,0,0.000300328,0,0,0,0,0,0,0,0.000300328,0,0,0.000300328,0,0,0,0.000300328,0,0,0.000300328,0.000300328,0,0,0,0,0,0,0,0,0,0,0,0,0.000300328,0,0,0,0.000300328,0,0,0,0
1,0.012313454,0.002702953,0,0,0.000300328,0,0.000300328,0,0,0,0,0,0,0,0.000300328,0,0,0.000300328,0,0,0.000300328,0.000300328,0.000300328,0,0.000300328,0.000300328,0,0,0,0,0,0,0,0,0,0,0,0,0.000300328,0,0,0,0.000300328,0,0,0,0
1,0.012313454,0.002702953,0,0,0.000300328,0,0.000300328,0,0,0,0,0,0,0,0.000300328,0,0,0.000300328,0,0,0,0.000300328,0.000300328,0,0.000300328,0.000300328,0,0,0,0,0,0,0,0,0,0,0,0,0.000300328,0,0,0,0.000300328,0,0,0,0
1,0.012313454,0.002702953,0,0.000300328,0,0,0.000300328,0,0,0,0,0,0,0,0.000300328,0,0,0.000300328,0,0,0,0.000300328,0,0,0.000300328,0.000300328,0,0,0,0,0,0,0,0,0,0,0,0,0.000300328,0,0,0,0.000300328,0,0,0,0
1,0.005806344,0.001935448,0,0,0.00021505,0,0,0,0,0,0,0,0,0,0.00021505,0,0,0,0.00021505,0,0,0.00021505,0.00021505,0,0.00021505,0,0.00021505,0.00021505,0.00021505,0,0.00021505,0,0,0,0,0.00021505,0.00021505,0,0,0,0,0.00021505,0.00021505,0,0,0,0
1,0.005806344,0.001935448,0.00021505,0,0,0,0,0,0,0,0,0,0,0,0.00021505,0,0,0,0.00021505,0,0,0.00021505,0.00021505,0,0.00021505,0,0.00021505,0.00021505,0.00021505,0,0.00021505,0,0,0,0,0.00021505,0.00021505,0,0,0,0,0.00021505,0.00021505,0,0,0,0
1,0.010968775,0.005265012,0,0.000438751,0,0,0,0,0,0,0,0,0,0,0.000438751,0.000438751,0,0,0,0,0,0,0,0,0.000438751,0,0.000438751,0,0,0,0,0.000438751,0,0,0.000438751,0,0.000438751,0,0,0.000438751,0,0,0,0,0,0,0.000438751
1,0.002528689,0.001379285,0,0,0,0,0,0,0,0,0,0,0,0,0.00011494,0,0,0,0.00011494,0,0,0,0.00011494,0,0.00011494,0.00011494,0,0,0.00011494,0,0,0,0.00011494,0.00011494,0,0,0.00011494,0,0,0.00011494,0,0,0,0,0,0,0.00011494
1,0.002528689,0.001379285,0,0,0,0,0.00011494,0,0,0,0,0,0.00011494,0,0.00011494,0,0,0,0.00011494,0,0,0,0,0,0.00011494,0.00011494,0,0,0.00011494,0,0,0,0.00011494,0.00011494,0,0,0.00011494,0,0,0.00011494,0,0,0,0,0,0,0.00011494
1,0.002528689,0.001379285,0,0,0.00011494,0,0,0,0,0,0,0,0.00011494,0,0.00011494,0,0,0,0.00011494,0,0,0.00011494,0,0,0.00011494,0.00011494,0,0,0.00011494,0,0,0,0.00011494,0.00011494,0,0,0.00011494,0,0,0.00011494,0,0,0,0,0,0,0.00011494
1,0.002528689,0.001379285,0,0,0,0,0.00011494,0,0,0,0,0,0.00011494,0,0.00011494,0,0,0,0.00011494,0,0,0.00011494,0,0,0.00011494,0.00011494,0,0,0.00011494,0,0,0,0.00011494,0.00011494,0,0,0.00011494,0,0,0.00011494,0,0,0,0,0,0,0.00011494
0,0.005833534,0.001312545,0,0,0.000145838,0,0,0,0,0,0,0,0.000145838,0,0.000145838,0,0,0,0.000145838,0,0.000145838,0,0,0,0.000145838,0.000145838,0,0,0,0.000145838,0,0,0.000145838,0,0,0.000145838,0.000145838,0,0,0,0,0,0.000145838,0,0,0,0
1,0.018548661,0.005216811,0,0,0.000579646,0,0,0,0,0,0,0,0.000579646,0,0.000579646,0,0,0,0.000579646,0,0,0.000579646,0,0,0.000579646,0.000579646,0,0,0,0,0,0,0,0,0,0.000579646,0,0,0.000579646,0,0,0.000579646,0.000579646,0,0,0,0
1,0.009758811,0.001868708,0,0,0,0,0.000207634,0,0,0,0,0,0,0,0.000207634,0.000207634,0,0,0,0,0,0,0,0,0.000207634,0.000207634,0,0,0.000207634,0,0.000207634,0,0,0,0,0.000207634,0,0,0,0.000207634,0,0,0.000207634,0,0,0,0
1,0.027931753,0.009496796,0,0.000558635,0,0,0.000558635,0,0,0,0,0,0,0.000558635,0,0,0,0,0,0,0,0,0,0,0,0,0.000558635,0,0,0,0.000558635,0,0,0.000558635,0,0,0.000558635,0,0,0.000558635,0,0,0.000558635,0,0,0,0
1,0.034323922,0,0,0,0,0,0,0,0,0,0.000647621,0,0.000647621,0,0.000647621,0.000647621,0,0,0,0,0,0,0.000647621,0,0.000647621,0,0,0,0,0,0.000647621,0,0,0,0,0.000647621,0.000647621,0,0,0,0,0,0.000647621,0,0,0,0
1,0.014870568,0.004182347,0,0,0.000464705,0,0,0,0,0,0,0,0.000464705,0,0.000464705,0,0.000464705,0,0,0,0,0,0,0,0.000464705,0.000464705,0,0,0,0,0.000464705,0,0,0,0,0,0.000464705,0,0,0.000464705,0,0,0,0,0,0.000464705,0
0,0.001764891,0.000567286,0,0,0,0,0,0,0,0,0,0,6.30E-05,0,6.30E-05,0,0,0,6.30E-05,0,0,0,6.30E-05,0,6.30E-05,6.30E-05,0,6.30E-05,6.30E-05,0,6.30E-05,0,0,0,0,0,6.30E-05,0,0,0,0,0,0,0,0,6.30E-05,0
0,0.001764891,0.000567286,0,0,0,0,0,0,0,0,0,0,6.30E-05,0,6.30E-05,0,0,0,6.30E-05,0,0,0,6.30E-05,0,6.30E-05,6.30E-05,0,6.30E-05,6.30E-05,0,6.30E-05,0,0,0,0,0,6.30E-05,0,0,0,0,0,0,0,0,6.30E-05,0
0,0.001764891,0.000567286,0,0,0,0,0,0,0,0,0,0,6.30E-05,0,6.30E-05,0,0,0,6.30E-05,0,0,0,6.30E-05,0,6.30E-05,6.30E-05,0,6.30E-05,6.30E-05,0,6.30E-05,0,0,0,0,0,6.30E-05,0,0,0,0,0,0,0,0,6.30E-05,0
0,0.001764891,0.000567286,0,0,0,0,0,0,0,0,0,0,6.30E-05,0,6.30E-05,0,0,0,6.30E-05,0,0,0,6.30E-05,0,6.30E-05,6.30E-05,0,6.30E-05,6.30E-05,0,6.30E-05,0,0,0,0,0,6.30E-05,0,0,0,0,0,0,0,0,6.30E-05,0
0,0.001764891,0.000567286,0,0,0,0,0,0,0,0,0,0,6.30E-05,0,6.30E-05,0,0,0,6.30E-05,0,0,0,6.30E-05,0,6.30E-05,6.30E-05,0,6.30E-05,6.30E-05,0,6.30E-05,0,0,0,0,0,6.30E-05,0,0,0,0,0,0,0,0,6.30E-05,0
1,0.011768414,0.006651712,0,0,0,0,0,0,0,0.00051167,0,0,0.00051167,0.00051167,0,0,0,0,0,0,0,0,0,0,0.00051167,0.00051167,0,0,0,0,0,0,0.00051167,0,0.00051167,0,0.00051167,0,0,0,0,0,0,0,0,0,0.00051167
1,0.00771213,0.002313639,0,0.000257071,0,0,0.000257071,0,0,0,0,0,0,0,0.000257071,0.000257071,0,0,0,0,0,0,0,0,0.000257071,0,0,0,0,0,0,0,0.000257071,0,0,0,0.000257071,0,0,0.000257071,0,0,0,0,0,0.000257071,0
1,0.011502691,0.004769409,0,0.000280553,0,0,0,0,0,0,0,0,0,0,0.000280553,0.000280553,0,0,0,0,0,0,0,0,0.000280553,0.000280553,0.000280553,0,0,0,0,0.000280553,0,0.000280553,0,0,0,0,0.000280553,0,0,0.000280553,0,0,0,0.000280553,0
1,0.022145183,0.003907974,0,0.000651329,0,0,0,0,0.000651329,0,0,0,0.000651329,0.000651329,0,0.000651329,0,0,0,0,0,0,0,0,0.000651329,0,0,0,0,0,0,0,0,0.000651329,0,0,0,0,0,0,0,0,0.000651329,0,0,0,0
1,0.004412228,0.001260637,0,0,0,0,0,0,0,0,0,0,0,0.000105053,0,0,0,0,0,0,0,0,0,0,0.000105053,0,0,0,0,0.000105053,0,0,0,0,0,0,0.000105053,0,0,0.000105053,0,0,0.000105053,0,0,0,0
1,0.014030144,0.003507536,0,0,0.000584589,0,0,0,0,0.000584589,0,0,0,0.000584589,0,0,0,0,0,0,0,0,0,0,0.000584589,0,0,0,0,0,0,0.000584589,0,0,0,0,0,0,0,0,0.000584589,0,0,0,0,0.000584589,0
1,0.010076442,0,0,0.000325047,0,0,0,0,0,0,0,0,0.000325047,0,0.000325047,0,0,0.000325047,0,0,0,0,0,0,0.000325047,0,0.000325047,0,0.000325047,0,0,0,0,0,0,0,0.000325047,0,0,0,0.000325047,0,0.000325047,0,0,0,0
1,0.017816998,0.003144176,0,0,0.000524029,0,0.000524029,0,0,0,0,0,0,0,0.000524029,0,0,0.000524029,0,0,0.000524029,0,0,0,0.000524029,0.000524029,0.000524029,0,0,0,0,0,0,0,0,0.000524029,0.000524029,0,0,0,0,0,0,0,0,0,0.000524029
1,0.015305612,0.00722765,0.000425156,0,0,0,0,0,0,0,0,0,0.000425156,0,0.000425156,0,0,0,0.000425156,0,0,0.000425156,0,0,0.000425156,0,0,0,0,0,0,0,0.000425156,0,0.000425156,0,0.000425156,0,0,0,0,0,0.000425156,0,0,0,0
1,0.013514766,0.008509297,0,0.000500547,0,0,0,0,0,0.000500547,0,0,0,0.000500547,0,0,0,0,0,0,0,0,0,0,0.000500547,0.000500547,0.000500547,0,0,0,0.000500547,0,0,0.000500547,0,0,0.000500547,0,0,0.000500547,0,0,0,0,0,0,0.000500547
1,0.020388943,0.004705141,0,0,0.000522793,0,0,0,0,0.000522793,0,0,0.000522793,0.000522793,0,0,0,0,0,0,0.000522793,0.000522793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000522793,0
1,0.011909308,0.003247993,0,0.000270666,0,0,0.000270666,0,0,0,0,0,0,0,0.000270666,0.000270666,0,0,0,0,0,0,0,0,0.000270666,0,0,0.000270666,0,0,0,0,0,0,0,0,0.000270666,0,0,0.000270666,0,0,0.000270666,0,0,0,0
1,0.004461665,0.001408947,0,0.000117412,0,0,0,0,0,0,0,0,0,0,0.000117412,0,0,0,0.000117412,0,0,0.000117412,0,0,0.000117412,0,0,0,0,0,0,0.000117412,0,0,0,0,0.000117412,0,0,0,0,0,0.000117412,0,0,0,0
1,0.003670677,0.00208005,0,0,0.000122356,0,0,0,0,0,0,0,0,0,0.000122356,0,0,0.000122356,0,0,0,0.000122356,0,0.000122356,0,0.000122356,0,0,0,0.000122356,0,0,0,0,0,0,0,0,0.000122356,0,0,0,0.000122356,0,0,0,0
1,0.003592814,0.000567286,0,0,6.30E-05,0,6.30E-05,0,0,0,0,0,6.30E-05,0,6.30E-05,0,0,6.30E-05,0,0,0,0,6.30E-05,0,6.30E-05,6.30E-05,0,6.30E-05,6.30E-05,0,0,0,0,0,0,0,6.30E-05,0,0,0,0,6.30E-05,0,0,0,6.30E-05,0
1,0.003592814,0.000567286,0,0,0,0,0,0,0,0,0,0,6.30E-05,0,6.30E-05,0,0,6.30E-05,0,0,0,0,0,0,6.30E-05,6.30E-05,0,6.30E-05,6.30E-05,0,0,0,0,0,0,0,6.30E-05,0,0,0,0,6.30E-05,0,0,0,6.30E-05,0
1,0.003592814,0.000567286,0,6.30E-05,0,0,6.30E-05,0,0,0,0,0,6.30E-05,0,6.30E-05,0,0,6.30E-05,0,0,0,0,0,0,6.30E-05,6.30E-05,0,6.30E-05,6.30E-05,0,0,0,0,0,0,0,6.30E-05,0,0,0,0,6.30E-05,0,0,0,6.30E-05,0
1,0.003592814,0.000567286,0,0,6.30E-05,0,0,0,0,0,0,0,6.30E-05,0,6.30E-05,0,0,6.30E-05,0,0,0,0,0,0,6.30E-05,6.30E-05,0,6.30E-05,6.30E-05,0,0,0,0,0,0,0,6.30E-05,0,0,0,0,6.30E-05,0,0,0,6.30E-05,0
1,0.003592814,0.000567286,0,6.30E-05,0,0,0,0,0,0,0,0,6.30E-05,0,6.30E-05,0,0,6.30E-05,0,0,0,0,0,0,6.30E-05,6.30E-05,0,6.30E-05,6.30E-05,0,0,0,0,0,0,0,6.30E-05,0,0,0,0,6.30E-05,0,0,0,6.30E-05,0
1,0.003524839,0.00051167,0,5.69E-05,0,0,0,0,0,0,0,0,5.69E-05,0,5.69E-05,5.69E-05,0,0,0,0,0,0,0,0,5.69E-05,5.69E-05,0,0,5.69E-05,0,0,0,5.69E-05,0,0,0,0,0,5.69E-05,0,0,5.69E-05,0,0,0,5.69E-05,0
1,0.003524839,0.00051167,0,5.69E-05,0,0,0,0,0,0,0,0,0,0,5.69E-05,5.69E-05,0,0,0,0,0,0,0,0,5.69E-05,5.69E-05,0,0,5.69E-05,0,0,0,5.69E-05,0,0,0,0,0,5.69E-05,0,0,5.69E-05,0,0,0,5.69E-05,0
1,0.012260309,0.00275857,0,0.000306508,0,0,0.000306508,0,0,0,0,0,0,0,0.000306508,0.000306508,0,0,0,0,0,0.000306508,0,0,0,0.000306508,0.000306508,0.000306508,0.000306508,0,0,0,0,0.000306508,0,0,0,0,0.000306508,0,0.000306508,0,0.000306508,0,0,0,0
1,0.01557257,0.004449306,0,0,0.000741551,0,0.000741551,0,0,0,0,0,0.000741551,0,0.000741551,0.000741551,0,0,0,0,0,0,0,0,0.000741551,0.000741551,0.000741551,0,0.000741551,0,0.000741551,0,0,0.000741551,0,0,0.000741551,0,0,0.000741551,0,0,0,0,0,0,0.000741551
